Product ID,Product Name,Category,Category_Office Supplies,Category_Technology,Discount_sqrt,Sales_log,Sales_sqrt,Sales,Discount,Sub-Category
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,True,False,0.4472135954999579,4.107721359263739,7.733563214974065,59.808,0.2,Binders
FUR-FU-10000246,Aluminum Document Frame,Furniture,False,False,0.0,4.308380094505583,8.562709851443058,73.32,0.0,Furnishings
OFF-PA-10004092,Tops Green Bar Computer Printout Paper,Office Supplies,True,False,0.0,4.995995317356741,12.116930304330385,146.82,0.0,Paper
FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,False,False,0.0,7.410915599230374,40.6563648153644,1652.94,0.0,Tables
OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,True,False,0.0,5.694977154694463,17.215400082484287,296.37,0.0,Storage
FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furniture,False,False,0.4472135954999579,4.87458644963298,11.398245479020003,129.92,0.2,Furnishings
OFF-SU-10004664,Acme Softgrip Scissors,Office Supplies,True,False,0.4472135954999579,3.841257134534819,6.751592404759044,45.584,0.2,Supplies
OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Office Supplies,True,False,0.4472135954999579,2.921439668972136,4.191419807177516,17.568,0.2,Envelopes
TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,False,True,0.4472135954999579,4.042910907107252,7.482780231972605,55.992,0.2,Phones
OFF-PA-10001954,Xerox 1964,Office Supplies,True,False,0.0,5.213412859457593,13.51739619897264,182.72,0.0,Paper
FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,False,False,0.6324555320336759,5.994041224621432,20.00079998400064,400.032,0.4,Tables
OFF-ST-10004634,"Personal Folder Holder, Ebony",Office Supplies,True,False,0.0,3.5447203584143305,5.799137866959192,33.63,0.0,Storage
FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,False,False,0.3162277660168379,6.298298299741716,23.294763360034374,542.646,0.1,Chairs
OFF-LA-10001317,Avery 520,Office Supplies,True,False,0.0,1.9878743481543453,2.5099800796022267,6.3,0.0,Labels
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,True,False,0.0,5.496922293415092,15.586532648411575,242.94,0.0,Storage
TEC-AC-10003610,Easy-staple paper,Technology,False,True,0.0,5.19833127167211,13.415289784421356,179.97,0.0,Accessories
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,True,False,0.4472135954999579,4.612106076989204,9.984788430407528,99.696,0.2,Binders
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,True,False,0.4472135954999579,3.365086494649797,5.285451730930857,27.936,0.2,Binders
FUR-BO-10001619,O'Sullivan Cherrywood Estates Traditional Bookcase,Furniture,False,False,0.0,4.454114711068136,9.218459741193213,84.98,0.0,Bookcases
OFF-BI-10000138,Acco Translucent Poly Ring Binders,Office Supplies,True,False,0.4472135954999579,2.9816333491744893,4.326661530556787,18.72,0.2,Binders
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Technology,False,True,0.0,3.9314333989479695,7.069653456853454,49.98,0.0,Accessories
OFF-LA-10003223,Avery 508,Office Supplies,True,False,0.4472135954999579,2.548194389023919,3.432783127434648,11.784,0.2,Labels
OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,True,False,0.4472135954999579,5.612164138270425,16.51472070608522,272.736,0.2,Storage
OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Office Supplies,True,False,0.8944271909999159,1.5129270120532563,1.8814887722226776,3.54,0.8,Binders
OFF-SU-10004498,Martin-Yale Premier Letter Opener,Office Supplies,True,False,0.4472135954999579,3.9611940494345954,7.177743377970544,51.52,0.2,Supplies
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,True,False,0.4472135954999579,1.5102803409008818,1.8782971010998235,3.528,0.2,Paper
OFF-PA-10004971,Xerox 196,Office Supplies,True,False,0.4472135954999579,1.7270431545083638,2.1503488089144978,4.624,0.2,Paper
OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,True,False,0.4472135954999579,4.028347199714948,7.427516408598502,55.168,0.2,Supplies
FUR-TA-10002607,KI Conference Tables,Furniture,False,False,0.4472135954999579,6.342332664012927,23.81428142942801,567.12,0.2,Tables
OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,True,False,0.0,5.886992525511271,18.955737917580525,359.32,0.0,Storage
TEC-PH-10000004,Belkin iPhone and iPad Lightning Cable,Technology,False,True,0.4472135954999579,2.5643337834193223,3.462946722085109,11.992,0.2,Phones
OFF-BI-10003638,GBC Durable Plastic Covers,Office Supplies,True,False,0.0,4.078384542643371,7.619055059520177,58.05,0.0,Binders
FUR-FU-10003577,Nu-Dell Leatherette Frames,Furniture,False,False,0.0,5.0672676436627295,12.559458587057009,157.74,0.0,Furnishings
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,True,False,0.0,4.06009812349351,7.548509786706248,56.98,0.0,Art
OFF-BI-10000546,Avery Durable Binders,Office Supplies,True,False,0.0,1.355835153635182,1.697056274847714,2.88,0.0,Binders
TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Technology,False,True,0.4472135954999579,7.090889838533103,34.64066973948397,1199.976,0.2,Copiers
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,False,False,0.0,4.393461012299545,8.939798655450804,79.92,0.0,Furnishings
FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,False,False,0.6708203932499369,5.95178252756927,19.58157297052512,383.438,0.45,Tables
OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Office Supplies,True,False,0.0,3.241028629509334,4.955804677345546,24.56,0.0,Storage
TEC-AC-10001267,Easy-staple paper,Technology,False,True,0.0,4.794136285500715,10.945318634009702,119.8,0.0,Accessories
OFF-BI-10000848,Angle-D Ring Binders,Office Supplies,True,False,0.4472135954999579,2.648158643861604,3.623258202226278,13.128,0.2,Binders
OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,True,False,0.0,3.1663185741295248,4.766550115125193,22.72,0.0,Paper
OFF-PA-10003441,Xerox 226,Office Supplies,True,False,0.0,4.082946517269732,7.636753236814713,58.32,0.0,Paper
OFF-LA-10004484,Avery 476,Office Supplies,True,False,0.0,2.594508159703081,3.5199431813596083,12.39,0.0,Labels
TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Technology,False,True,0.6324555320336759,4.691182730977747,10.39143878392208,107.982,0.4,Phones
OFF-EN-10001990,Staple envelope,Office Supplies,True,False,0.0,2.514465452029545,3.370459909270543,11.36,0.0,Envelopes
OFF-EN-10001532,Brown Kraft Recycled Envelopes,Office Supplies,True,False,0.0,3.9500892062346025,7.137226352022191,50.94,0.0,Envelopes
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Technology,False,True,0.0,6.473489381268246,25.43108334302729,646.74,0.0,Accessories
OFF-BI-10004187,3-ring staple pack,Office Supplies,True,False,0.0,1.8931119634883424,2.374868417407584,5.64,0.0,Binders
OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,True,False,0.0,6.351897421174038,23.928643923131123,572.58,0.0,Storage
FUR-FU-10004306,Electrix Halogen Magnifier Lamp,Furniture,False,False,0.4472135954999579,5.7426184984414,17.631789472427354,310.88,0.2,Furnishings
FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,False,False,0.0,6.466082513904463,25.336929569306538,641.96,0.0,Chairs
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,True,False,0.0,2.9590682891824,4.27551166528639,18.28,0.0,Binders
TEC-PH-10004614,AT&T 841000 Phone,Technology,False,True,0.0,5.337538079701318,14.38749456993816,207.0,0.0,Phones
OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,True,False,0.0,3.507057772361633,5.68770604022395,32.35,0.0,Binders
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,True,False,0.0,2.1644717908644115,2.7766886753829643,7.71,0.0,Binders
OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,True,False,0.0,3.720862499966987,6.348228099241551,40.3,0.0,Art
FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,False,False,0.0,3.571783682237689,5.880476171195663,34.58,0.0,Furnishings
OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",Office Supplies,True,False,0.4472135954999579,3.5192766697277564,5.7236352085016735,32.76,0.2,Art
FUR-CH-10002335,Hon GuestStacker Chair,Furniture,False,False,0.4472135954999579,6.300800473454593,23.32397907733584,544.008,0.2,Chairs
OFF-PA-10000157,Xerox 191,Office Supplies,True,False,0.0,4.109889773557563,7.742092740338364,59.94,0.0,Paper
OFF-PA-10001947,Xerox 1974,Office Supplies,True,False,0.0,3.2156706939192525,4.890807704254994,23.92,0.0,Paper
OFF-PA-10003657,Xerox 1927,Office Supplies,True,False,0.0,1.6639260977181702,2.06881608655772,4.28,0.0,Paper
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,True,False,0.8366600265340756,3.4986265269937014,5.663038053907108,32.07,0.7,Binders
TEC-AC-10002167,Easy-staple paper,Technology,False,True,0.4472135954999579,3.218875824868201,4.898979485566356,24.0,0.2,Accessories
FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,False,False,0.7071067811865476,3.597038250448356,5.957348403442592,35.49,0.5,Bookcases
TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Technology,False,True,0.4472135954999579,3.891493714175653,6.9270484334960445,47.984,0.2,Accessories
OFF-EN-10000056,Cameo Buff Policy Envelopes,Office Supplies,True,False,0.0,5.234791665668158,13.663454907160194,186.69,0.0,Envelopes
OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Office Supplies,True,False,0.4472135954999579,2.9153895208714524,4.178037816966237,17.456,0.2,Binders
FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,False,False,0.4472135954999579,5.857727419035659,18.679614557051224,348.928,0.2,Chairs
OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,True,False,0.0,4.9764578422946695,11.998333217576516,143.96,0.0,Binders
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,True,False,0.0,2.7985001040242823,3.926830783214372,15.42,0.0,Storage
OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,True,False,0.0,3.785098311854479,6.56048778674269,43.04,0.0,Binders
FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Furniture,False,False,0.0,5.810961336120811,18.246643526961336,332.94,0.0,Chairs
TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,Technology,False,True,0.4472135954999579,7.218880403160385,36.93182909090748,1363.96,0.2,Phones
OFF-LA-10001569,Avery 499,Office Supplies,True,False,0.0,2.394252281519869,3.1559467676119,9.96,0.0,Labels
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,True,False,0.0,3.12324559385295,4.6604720790924175,21.72,0.0,Paper
OFF-BI-10000546,Avery Durable Binders,Office Supplies,True,False,0.0,3.052112606990099,4.48998886412873,20.16,0.0,Binders
OFF-PA-10000176,Xerox 1887,Office Supplies,True,False,0.0,4.896271406485528,11.52345434320803,132.79,0.0,Paper
OFF-PA-10002365,Xerox 1967,Office Supplies,True,False,0.0,2.6361960973342264,3.6,12.96,0.0,Paper
OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,True,False,0.0,3.1161784266298582,4.64327470649756,21.56,0.0,Labels
FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,False,False,0.4472135954999579,5.6522084391101535,16.849925815860438,283.92,0.2,Chairs
FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,False,False,0.0,3.145444546782318,4.7148700936505135,22.23,0.0,Furnishings
TEC-PH-10001580,Easy-staple paper,Technology,False,True,0.4472135954999579,5.379749877228575,14.69584975426736,215.968,0.2,Phones
OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,Office Supplies,True,False,0.0,5.875829203509057,18.84993368688601,355.32,0.0,Appliances
OFF-PA-10003953,Xerox 218,Office Supplies,True,False,0.0,2.6361960973342264,3.6,12.96,0.0,Paper
FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,False,False,0.0,2.9590682891824,4.27551166528639,18.28,0.0,Furnishings
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,True,False,0.4472135954999579,3.7881816551877994,6.570844694557922,43.176,0.2,Art
TEC-PH-10001795,Easy-staple paper,Technology,False,True,0.4472135954999579,7.593358072084547,44.54175569058768,1983.968,0.2,Phones
FUR-FU-10003347,Coloredge Poster Frame,Furniture,False,False,0.0,3.380994674344636,5.329165037789691,28.4,0.0,Furnishings
TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,Technology,False,True,0.0,5.017081141579645,12.24622390780113,149.97,0.0,Accessories
OFF-AR-10003190,Newell 32,Office Supplies,True,False,0.0,2.5273273656719524,3.394112549695428,11.52,0.0,Art
FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Furniture,False,False,0.0,7.169773329678402,36.03539926239198,1298.55,0.0,Tables
OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,True,False,0.0,5.37026586586062,14.626004239025775,213.92,0.0,Appliances
TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology,False,True,0.0,3.287655340263026,5.0774009099144415,25.78,0.0,Accessories
FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,False,False,0.0,2.9590682891824,4.27551166528639,18.28,0.0,Furnishings
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,False,True,0.0,7.244891580777543,37.41563844169975,1399.93,0.0,Accessories
OFF-PA-10000061,Xerox 205,Office Supplies,True,False,0.0,3.9672684796541247,7.2,51.84,0.0,Paper
OFF-PA-10003651,Xerox 1968,Office Supplies,True,False,0.4472135954999579,1.8475094843325468,2.3117093242879823,5.344,0.2,Paper
OFF-PA-10000304,Xerox 1995,Office Supplies,True,False,0.4472135954999579,3.7488450352813705,6.439875775199394,41.472,0.2,Paper
OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Office Supplies,True,False,0.8366600265340756,1.4274363044510658,1.7798876369029593,3.168,0.7,Binders
FUR-CH-10001394,Global Leather Executive Chair,Furniture,False,False,0.5477225575051661,7.1143343943946125,35.04946504584628,1228.465,0.3,Chairs
OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,True,False,0.8366600265340756,3.468419797928884,5.575482041940409,31.086,0.7,Binders
OFF-PA-10003395,Xerox 1941,Office Supplies,True,False,0.4472135954999579,5.818657582682612,18.317205026968495,335.52,0.2,Paper
TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,False,True,0.0,5.484672444414411,15.490965108733542,239.97,0.0,Accessories
OFF-LA-10003223,Avery 508,Office Supplies,True,False,0.0,2.381396273418336,3.13368792319848,9.82,0.0,Labels
TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Technology,False,True,0.0,4.231203744939298,8.23407554009556,67.8,0.0,Accessories
TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,False,True,0.0,5.129721184372558,12.960324070022324,167.97,0.0,Accessories
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,True,False,0.0,3.58351893845611,5.916079783099616,35.0,0.0,Fasteners
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,True,False,0.0,3.643882088183201,6.102458520956943,37.24,0.0,Supplies
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,True,False,0.0,2.7899373605743945,3.9089640571384128,15.28,0.0,Envelopes
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,False,False,0.0,5.713600783593539,17.376996288196644,301.96,0.0,Chairs
OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Office Supplies,True,False,0.0,5.202136808074068,13.440982106974175,180.66,0.0,Appliances
TEC-PH-10001557,Pyle PMP37LED,Technology,False,True,0.0,5.262586556592238,13.855684753919595,191.98,0.0,Phones
TEC-PH-10002085,Clarity 53712,Technology,False,True,0.0,4.204543354520176,8.123422923866515,65.99,0.0,Phones
OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,True,False,0.4472135954999579,3.5895010101336573,5.93430703620903,35.216,0.2,Art
OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,True,False,0.4472135954999579,3.2066412871998584,4.867853736504416,23.696,0.2,Appliances
TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Technology,False,True,0.7071067811865476,5.5852804305752,16.29340357322558,265.475,0.5,Machines
OFF-BI-10001071,GBC ProClick Punch Binding System,Office Supplies,True,False,0.8944271909999159,3.954775934493795,7.154299406650521,51.184,0.8,Binders
OFF-PA-10001560,Easy-staple paper,Office Supplies,True,False,0.4472135954999579,2.366873582876408,3.108697476436072,9.664,0.2,Paper
TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,False,True,0.4472135954999579,3.094309836914985,4.590424816942328,21.072,0.2,Phones
OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,True,False,0.0,4.118223836012044,7.774959806970066,60.45,0.0,Art
OFF-AR-10002578,Newell 335,Office Supplies,True,False,0.0,2.5273273656719524,3.394112549695428,11.52,0.0,Art
FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,False,False,0.4472135954999579,5.231365268408737,13.63994134884751,186.048,0.2,Bookcases
OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,True,False,0.4472135954999579,3.649098584102092,6.118823416311342,37.44,0.2,Binders
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,True,False,0.4472135954999579,3.3313469997610747,5.193842508201418,26.976,0.2,Binders
OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,Office Supplies,True,False,0.0,2.514465452029545,3.370459909270543,11.36,0.0,Supplies
OFF-LA-10004093,Avery 486,Office Supplies,True,False,0.0,2.74855214441154,3.823610858861032,14.62,0.0,Labels
TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,False,True,0.0,4.439351701293151,9.1498633869583,83.72,0.0,Phones
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,False,False,0.0,5.666219054101235,16.968794889443387,287.94,0.0,Chairs
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,False,False,0.4472135954999579,3.909940839223821,6.99256748269189,48.896,0.2,Furnishings
TEC-AC-10000710,Maxell DVD-RAM Discs,Technology,False,True,0.0,4.756688833627001,10.74057726567804,115.36,0.0,Accessories
OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,True,False,0.0,1.8180767775454283,2.2715633383201093,5.16,0.0,Art
OFF-PA-10001870,Xerox 202,Office Supplies,True,False,0.0,3.6858749450936377,6.235382907247958,38.88,0.0,Paper
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,True,False,0.0,5.230466699639862,13.633781573723413,185.88,0.0,Art
FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,False,False,0.0,3.816832818424397,6.667833231267861,44.46,0.0,Furnishings
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,True,False,0.0,5.496922293415092,15.586532648411575,242.94,0.0,Storage
OFF-PA-10001019,Xerox 1884,Office Supplies,True,False,0.0,3.712595980731253,6.321392251711643,39.96,0.0,Paper
OFF-SU-10002537,Acme Box Cutter Scissors,Office Supplies,True,False,0.0,4.637637376125593,10.114346246792229,102.3,0.0,Supplies
OFF-ST-10003221,Staple magnet,Office Supplies,True,False,0.0,3.1072736482868986,4.621688003316537,21.36,0.0,Storage
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,True,False,0.0,2.152924318439639,2.7586228448267445,7.61,0.0,Paper
OFF-FA-10000624,OIC Binder Clips,Office Supplies,True,False,0.0,2.0992441689760155,2.6758176320519302,7.16,0.0,Fasteners
OFF-SU-10001225,Staple remover,Office Supplies,True,False,0.0,2.1234584270966104,2.7129319932501077,7.36,0.0,Supplies
OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,Office Supplies,True,False,0.0,3.1822118404966093,4.806245936279167,23.1,0.0,Art
TEC-AC-10001714,Easy-staple paper,Technology,False,True,0.4472135954999579,5.259950688602846,13.837340784991891,191.472,0.2,Accessories
OFF-AR-10003958,Newell 337,Office Supplies,True,False,0.4472135954999579,1.8322614125373848,2.2908513701242166,5.248,0.2,Art
TEC-PH-10002923,Easy-staple paper,Technology,False,True,0.4472135954999579,4.09740653625792,7.693113803915811,59.184,0.2,Phones
OFF-LA-10004272,Avery 482,Office Supplies,True,False,0.0,1.358409157630355,1.7,2.89,0.0,Labels
FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,False,False,0.0,3.9691591967989552,7.2069410986909,51.94,0.0,Furnishings
OFF-LA-10004853,Avery 483,Office Supplies,True,False,0.4472135954999579,2.829441533832564,3.991991983959888,15.936,0.2,Labels
OFF-BI-10003719,Large Capacity Hanging Post Binders,Office Supplies,True,False,0.8366600265340756,3.826682958261131,6.701492371106602,44.91,0.7,Binders
OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,True,False,0.8366600265340756,7.040947864217918,33.785647840466225,1141.47,0.7,Binders
TEC-PH-10002496,Cisco SPA301,Technology,False,True,0.6324555320336759,5.641133722335764,16.756550957759774,280.782,0.4,Phones
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,Office Supplies,True,False,0.0,3.56784112573688,5.868560300448483,34.44,0.0,Paper
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,True,False,0.0,2.514465452029545,3.370459909270543,11.36,0.0,Paper
OFF-BI-10000315,Poly Designer Cover & Back,Office Supplies,True,False,0.4472135954999579,4.676038630820532,10.312322725749034,106.344,0.2,Binders
OFF-PA-10001790,Xerox 1910,Office Supplies,True,False,0.4472135954999579,5.263518861005341,13.862178760930766,192.16,0.2,Paper
FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,False,False,0.0,5.779477282358271,17.960790628477355,322.59,0.0,Furnishings
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,False,True,0.0,3.433664571799657,5.476312628037227,29.99,0.0,Accessories
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,False,True,0.0,5.92149798745481,19.28652379253452,371.97,0.0,Accessories
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,True,False,0.8366600265340756,1.9303613186656832,2.427344227751804,5.892,0.7,Binders
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Office Supplies,True,False,0.4472135954999579,4.240923793695881,8.27478096386847,68.472,0.2,Binders
FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,False,False,0.3162277660168379,7.126006884215919,35.254786909014214,1242.9,0.1,Chairs
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,True,False,0.0,3.460723360976182,5.5533773507659285,30.84,0.0,Storage
OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,True,False,0.0,2.6727683869575705,3.671511950137164,13.48,0.0,Art
FUR-FU-10000732,Eldon 200 Class Desk Accessories,Furniture,False,False,0.0,3.478158422798284,5.60357029044876,31.4,0.0,Furnishings
FUR-FU-10001424,Dax Clear Box Frame,Furniture,False,False,0.0,2.9156062290747062,4.178516483155236,17.46,0.0,Furnishings
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,True,False,0.4472135954999579,2.7043098814864868,3.7341665736814686,13.944,0.2,Binders
OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Office Supplies,True,False,0.0,4.4398237334000985,9.15204895091804,83.76,0.0,Storage
OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,True,False,0.0,3.654805473780185,6.136774397026503,37.66,0.0,Binders
OFF-PA-10003845,Xerox 1987,Office Supplies,True,False,0.0,3.5745903077118086,5.888972745734183,34.68,0.0,Paper
TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,Technology,False,True,0.0,5.016948656152848,12.24540730233176,149.95,0.0,Accessories
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,True,False,0.4472135954999579,3.957225790258975,7.163239490621544,51.312,0.2,Binders
OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,True,False,0.0,1.7119945007591924,2.130727575266252,4.54,0.0,Paper
OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,True,False,0.0,2.828496354178077,3.989987468652001,15.92,0.0,Art
TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Technology,False,True,0.0,6.30063899489786,23.32209253047419,543.92,0.0,Phones
OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,True,False,0.0,5.055098650802776,12.482788150088906,155.82,0.0,Storage
OFF-BI-10003364,Binding Machine Supplies,Office Supplies,True,False,0.4472135954999579,4.262792546750183,8.367078343125513,70.008,0.2,Binders
OFF-EN-10001099,Staple envelope,Office Supplies,True,False,0.4472135954999579,2.8122900890913334,3.955755300824357,15.648,0.2,Envelopes
OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,True,False,0.0,4.650143551630823,10.178408519999577,103.6,0.0,Labels
OFF-PA-10002250,Things To Do Today Pad,Office Supplies,True,False,0.0,3.8703673301593136,6.8527366796047255,46.96,0.0,Paper
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,True,False,0.8366600265340756,2.29293871594224,2.9839571042493223,8.904,0.7,Binders
OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,True,False,0.4472135954999579,2.437115985951652,3.2310988842807022,10.44,0.2,Labels
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,True,False,0.8944271909999159,2.961968643401182,4.282055581143244,18.336,0.8,Binders
TEC-PH-10004536,Avaya 5420 Digital phone,Technology,False,True,0.4472135954999579,5.78375133344913,17.999333320987198,323.976,0.2,Phones
