Month,Reporting Status,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Gross Floor Area - Buildings (sq ft),Year Built,Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Gross Floor Area - Buildings (sq ft)_log,Gross Floor Area - Buildings (sq ft)_sqrt,# of Buildings_log,# of Buildings_sqrt,Electricity Use (kBtu)_log,Electricity Use (kBtu)_sqrt,Natural Gas Use (kBtu)_log,Natural Gas Use (kBtu)_sqrt,Site EUI (kBtu/sq ft)_log,Site EUI (kBtu/sq ft)_sqrt,Source EUI (kBtu/sq ft)_log,Source EUI (kBtu/sq ft)_sqrt,Weather Normalized Site EUI (kBtu/sq ft)_log,Weather Normalized Site EUI (kBtu/sq ft)_sqrt,Weather Normalized Source EUI (kBtu/sq ft)_log,Weather Normalized Source EUI (kBtu/sq ft)_sqrt,Total GHG Emissions (Metric Tons CO2e)_log,Total GHG Emissions (Metric Tons CO2e)_sqrt,GHG Intensity (kg CO2e/sq ft)_sqrt,Reporting Status_Not Submitted,Reporting Status_Submitted Data
Jan,Exempt,2.9,True,BELMONT CRAGIN,443313.0,1983.4,78.06,166.5,79.72,3896.46,9.14,41.92369,-87.788826,"(41.92368914, -87.78882768)",13.002033,665.81757,1.3350011,1.67332,16.849094,4557.580691551166,16.591324,4006.454844373015,4.370207,8.835157,5.120983,12.903488,4.3909864,8.928606,5.1298985,12.961481,8.268081,62.42163,3.0232432,False,False
Jan,Submitted Data,4.0,False,AVONDALE,105920.0,1895.0,46.3,76.5,50.4,434.4,4.1,41.940098,-87.701935,"(41.94009886, -87.70193107)",11.570449,325.45352,0.6931472,1.0,14.340454,1300.1396078883222,14.98242,1792.2192946177097,3.8565104,6.8044105,4.350278,8.746428,3.9396381,7.0992956,4.4115853,9.022195,6.0762653,20.842264,2.0248456,False,True
Jan,Submitted Data,3.5,False,ASHBURN,79722.0,1961.0,55.2,106.6,57.5,461.8,5.8,41.739372,-87.73004,"(41.73937185, -87.73003923)",11.286313,282.35086,0.6931472,1.0,14.611315,1488.6982568673882,14.596065,1477.3895897832772,4.028917,7.4296703,4.6784205,10.324728,4.069027,7.5828753,4.7004805,10.440307,6.137295,21.489532,2.408319,False,True
Jan,Submitted Data,3.5,False,NEAR SOUTH SIDE,441181.0,2008.0,64.5,119.1,66.8,2595.7,6.4,41.86599,-87.62459,"(41.8659887, -87.624587)",12.997212,664.2146,0.6931472,1.0,16.28452,3436.6757920991035,16.466352,3763.76917464395,4.18205,8.031189,4.788325,10.913295,4.2165623,8.173126,4.8186674,11.081516,7.8619967,50.948013,2.529822,False,True
Jan,Submitted Data,4.0,False,NEAR WEST SIDE,539738.0,2000.0,42.9,120.2,44.5,3533.5,6.7,41.87631,-87.64018,"(41.87630749, -87.6401831)",13.198841,734.66864,0.6931472,1.0,16.935255,4758.21523262662,16.479288,3788.1927881247016,3.7819142,6.549809,4.797442,10.963576,3.8177123,6.670832,4.833102,11.162437,8.170327,59.44325,2.588436,False,True
Jan,Submitted Data,1.0,False,SOUTH SHORE,101200.0,1926.0,110.9,139.6,118.0,734.2,7.3,41.76263,-87.572556,"(41.76263015, -87.57255287)",11.524864,318.11948,0.6931472,1.0,14.108596,1157.8239503482384,16.106415,3143.8620357770155,4.7176056,10.530907,4.945919,11.815245,4.7791233,10.862781,4.9978876,12.128479,6.6001425,27.096125,2.7018511,False,True
Jan,Not Submitted,0.0,False,SOUTH SHORE,57776.0,1960.2,89.3,117.7,94.86,354.04,6.14,41.762592,-87.57232,"(41.76259226, -87.57231648)",10.964346,240.3664,0.6931472,1.0,13.578505,888.248501265271,15.285153,2085.10905230398,4.5031376,9.449867,4.7765994,10.848963,4.5628886,9.73961,4.821088,11.095044,5.8722305,18.81595,2.4779024,True,False
Jan,Submitted Data,3.5,False,ROGERS PARK,52000.0,1972.0,85.9,125.0,90.7,277.8,6.6,42.01036,-87.6683,"(42.01036185, -87.66829765)",10.859018,228.03508,0.6931472,1.0,13.638279,915.1964270035148,14.83369,1663.7752252032124,4.464758,9.268226,4.836282,11.18034,4.5185223,9.523655,4.8706064,11.375412,5.6304946,16.667334,2.5690465,False,True
Jan,Submitted Data,3.5,False,LOOP,387025.0,2008.0,61.4,102.7,63.6,2004.4,5.5,41.875107,-87.627975,"(41.87510719, -87.6279746)",12.866247,622.11334,0.6931472,1.0,15.888705,2819.606568299911,16.481094,3791.614840671452,4.1335654,7.8358154,4.641502,10.134101,4.1682143,7.974961,4.664382,10.251829,7.6035986,44.770527,2.345208,False,True
Jan,Submitted Data,2.5,False,KENWOOD,147109.0,1893.0,84.2,138.0,89.1,1087.0,7.4,41.81099,-87.59801,"(41.81098941, -87.59800845)",11.898936,383.5479,0.6931472,1.0,15.242174,2040.7795079331815,15.922929,2868.269495706427,4.4450016,9.176056,4.934474,11.74734,4.5009203,9.43928,4.9579377,11.886968,6.9920964,32.969685,2.720294,False,True
Jan,Exempt,0.0,True,Near North Side,120000.0,1998.2,59.92,107.26,63.2,693.5200000000001,5.74,41.89293,-87.63511,"(41.89293, -87.63511083)",11.695255,346.41016,0.6931472,1.0,14.906616,1725.5615317918976,14.997724,1805.9854816692184,4.1095614,7.740801,4.6845355,10.356641,4.162003,7.949843,4.717427,10.529957,6.543221,26.334768,2.3958297,False,False
Jan,Submitted Data,4.0,False,LAKE VIEW,76423.0,1915.0,71.3,96.6,76.1,387.1,5.1,41.960926,-87.67127,"(41.96092641, -87.6712754)",11.244052,276.4471,0.6931472,1.0,13.761985,973.5918035809464,15.320232,2122.0038642754635,4.280824,8.443933,4.5808773,9.82853,4.3451033,8.723532,4.630838,10.079682,5.961263,19.674856,2.258318,False,True
Jan,Submitted Data,1.0,False,HYDE PARK,103012.0,1931.0,194.2,281.8,194.0,1627.3,15.8,41.78921,-87.596436,"(41.78921164, -87.5964353)",11.54261,320.95483,0.6931472,1.0,15.312495,2113.8104456171086,15.215543,2013.7850431463637,5.2740245,13.935566,5.64474,16.7869,5.273,13.928389,5.6458,16.795834,7.395292,40.339806,3.9749215,False,True
Jan,Submitted Data,2.0,False,North Center,275000.0,1981.0,126.9,306.9,129.6,2543.2,17.0,41.949482,-87.6937,"(41.9494826, -87.6937)",12.52453,524.4044,1.3862944,1.7320508,16.515453,3857.315374713351,15.241696,2040.2916703255933,4.8512487,11.26499,5.729775,17.518562,4.8721395,11.384199,5.738506,17.595453,7.8415713,50.43015,4.1231055,False,True
Jan,Submitted Data,4.0,False,ROGERS PARK,85129.0,1971.0,51.9,84.9,55.8,386.9,4.5,42.01036,-87.6683,"(42.01036185, -87.66829765)",11.351934,291.76874,0.6931472,1.0,14.206955,1216.1885544602037,14.893546,1714.322081757101,3.9684033,7.2041655,4.4531837,9.21412,4.0395365,7.4699397,4.4998097,9.433981,5.9607477,19.669773,2.1213202,False,True
Jan,Submitted Data,3.0,False,HEGEWISCH,81950.0,1917.0,84.5,117.9,97.5,508.7,6.2,41.655087,-87.544685,"(41.655086, -87.544686)",11.313877,286.2691,0.6931472,1.0,14.1308565,1170.782558804153,15.529379,2355.92650564486,4.4485164,9.192389,4.7782826,10.858176,4.5900564,9.874208,4.888091,11.476062,6.2338223,22.554379,2.48998,False,True
Jan,Submitted Data,1.0,False,WEST RIDGE,360669.0,1966.0,114.9,167.2,121.8,2303.7,8.8,42.00575,-87.70856,"(42.00574707, -87.70855729)",12.795719,600.55725,0.6931472,1.0,15.750724,2631.638425012068,16.952005,4798.231705534863,4.752728,10.719142,5.1251535,12.930584,4.810557,11.0363035,5.157905,13.145341,7.742706,47.996876,2.9664793,False,True
Jan,Submitted Data,1.5,False,Auburn Gresham,67170.0,2006.0,108.5,178.3,110.4,626.8,9.5,41.7398,-87.653496,"(41.73979805, -87.65349931)",11.114997,259.17175,0.6931472,1.0,14.696565,1553.5252492315662,15.364985,2170.0220275379693,4.6959248,10.416333,5.18906,13.352902,4.713127,10.50714,5.2001534,13.427584,6.4422216,25.035975,3.082207,False,True
Jan,Submitted Data,1.0,False,CHICAGO LAWN,74185.0,2004.0,112.8,178.9,117.5,643.3,9.5,41.77517,-87.7139,"(41.77517105, -87.71389848)",11.214331,272.36923,0.6931472,1.0,14.659599,1525.075768609547,15.4790535,2297.3847740419974,4.7344427,10.620734,5.192401,13.37535,4.774913,10.839742,5.2235937,13.586759,6.4681644,25.36336,3.082207,False,True
Jan,Submitted Data,4.0,False,DOUGLAS,62750.0,1961.0,65.5,98.0,70.3,326.0,5.2,41.8274,-87.620125,"(41.827401, -87.620126)",11.046929,250.4995,0.6931472,1.0,13.859229,1022.0992124055276,14.936507,1751.5449466114194,4.1972017,8.093207,4.59512,9.899495,4.2668962,8.384509,4.649187,10.173495,5.7899604,18.05547,2.280351,False,True
Jan,Submitted Data,4.0,False,AUSTIN,91968.0,1930.0,62.8,89.8,65.6,322.1,4.7,41.880394,-87.75827,"(41.88039405, -87.75826967)",11.429207,303.26227,0.6931472,1.0,13.740324,963.1039403927284,15.021278,1827.3811589266209,4.155753,7.924645,4.5086594,9.476286,4.1987047,8.099382,4.5390306,9.6228895,5.7779617,17.947145,2.1679482,False,True
Jan,Submitted Data,2.5,False,NEAR WEST SIDE,110435.0,2020.0,89.0,147.9,92.2,812.1,7.9,41.88,-87.65484,"(41.88, -87.6548399)",11.612191,332.31763,0.6931472,1.0,14.974193,1784.8613391521485,15.595478,2435.0902447342687,4.4998097,9.433981,5.003275,12.161414,4.5347476,9.602083,5.0205855,12.267844,6.7008543,28.497368,2.810694,False,True
Jan,Submitted Data,4.0,False,Loop,563659.0,2018.0,50.6,97.9,51.9,2422.0,5.3,41.87285,-87.633644,"(41.87284786, -87.63364515)",13.242207,750.7723,0.6931472,1.0,16.27032,3412.364019268753,16.247696,3373.9796531692364,3.9435217,7.1133676,4.594109,9.894443,3.9684033,7.2041655,4.6091623,9.9699545,7.792762,49.213818,2.302173,False,True
Jan,Submitted Data,2.0,False,EAST SIDE,87628.0,1923.0,122.6,148.9,138.3,674.7,7.7,41.715164,-87.53378,"(41.71516268, -87.5337866)",11.380867,296.02026,0.6931472,1.0,13.826122,1005.31960092301,16.090979,3119.690721850485,4.8170505,11.072489,5.0099683,12.202458,4.93663,11.760102,5.1143947,12.860793,6.515749,25.974987,2.7748873,False,True
Jan,Not Submitted,0.0,False,NEAR NORTH SIDE,50000.0,1972.8,78.48,139.96,81.38,489.54,7.58,41.88425,-87.63245,"(41.88425, -87.63245)",10.819798,223.6068,0.6931472,1.0,14.581221,1466.464946734152,14.634818,1506.2958142410143,4.3755054,8.858893,4.9484763,11.830469,4.4113426,9.021087,4.9710627,11.965785,6.195507,22.125551,2.75318,True,False
Jan,Submitted Data,4.0,False,SOUTH SHORE,143266.0,1895.0,42.2,64.6,46.5,491.8,3.4,41.754475,-87.55738,"(41.75447542, -87.55737916)",11.872465,378.50494,0.6931472,1.0,14.323045,1288.8712115646,15.292075,2092.3383808552576,3.7658405,6.496153,4.1835756,8.037413,3.8607297,6.819091,4.255613,8.336666,6.2001033,22.176563,1.8439089,False,True
Jan,Submitted Data,1.0,False,HYDE PARK,64000.0,1925.0,120.3,169.9,125.5,573.2,9.0,41.802242,-87.603325,"(41.80224043, -87.60332678)",11.066654,252.98221,0.6931472,1.0,14.283343,1263.5384442113343,15.623898,2469.9385012586854,4.798267,10.968136,5.1410785,13.03457,4.8402424,11.202679,5.1682086,13.21363,6.3529778,23.941595,3.0,False,True
Jan,Submitted Data,4.0,False,NEAR SOUTH SIDE,1151549.0,2008.0,62.3,101.7,64.7,5186.7,5.4,41.866196,-87.621216,"(41.86619413, -87.62121604)",13.956619,1073.1025,0.6931472,1.0,16.800255,4447.635281809875,17.492453,6286.91851386671,4.1478853,7.893035,4.631812,10.084641,4.185099,8.043631,4.6568136,10.212737,8.554046,72.018745,2.32379,False,True
Jan,Submitted Data,4.0,False,DOUGLAS,68398.0,1943.0,0.1,0.3,0.1,1.3,0.0,41.842323,-87.62715,"(41.842325, -87.62715344)",11.133114,261.53012,0.6931472,1.0,9.005712,90.26904231241184,15.382593,2189.210697945723,0.09531018,0.31622776,0.26236427,0.5477226,0.09531018,0.31622776,0.26236427,0.5477226,0.8329091,1.1401755,0.0,False,True
Jan,Submitted Data,4.0,False,HYDE PARK,52272.0,1926.0,68.0,89.7,72.0,245.1,4.7,41.780464,-87.60531,"(41.78046327, -87.6053081)",10.864235,228.6307,0.6931472,1.0,13.210129,738.8266373108106,14.917647,1735.1057892820254,4.2341065,8.246211,4.5075574,9.471008,4.2904596,8.485281,4.5528235,9.690201,5.505738,15.65567,2.1679482,False,True
Jan,Submitted Data,2.5,False,NORTH LAWNDALE,72000.0,1966.0,102.9,138.7,110.9,523.6,7.3,41.866844,-87.726234,"(41.86684246, -87.72623661)",11.184435,268.32816,0.6931472,1.0,14.050475,1124.6612378845462,15.630493,2478.0980610137285,4.643429,10.143964,4.9394975,11.777097,4.7176056,10.530907,4.998563,12.132601,6.262636,22.882307,2.7018511,False,True
Jan,Submitted Data,3.5,False,LOOP,1095104.0,1974.0,58.7,114.1,62.2,6794.7,6.2,41.882847,-87.632904,"(41.88284628, -87.63290243)",13.906361,1046.4722,0.6931472,1.0,17.306747,5729.442451059265,17.264534,5609.783489583177,4.089332,7.6615925,4.7458014,10.68176,4.146304,7.886698,4.7774415,10.853571,8.824045,82.42997,2.48998,False,True
Jan,Exempt,0.0,True,Englewood,50000.0,1972.8,78.48,139.96,81.38,489.5400000000001,7.58,41.769844,-87.64316,"(41.769845, -87.643155)",10.819798,223.6068,0.6931472,1.0,14.581221,1466.464946734152,14.634818,1506.2958142410143,4.3755054,8.858893,4.9484763,11.830469,4.4113426,9.021087,4.9710627,11.965785,6.195507,22.125551,2.75318,False,False
Jan,Submitted Data,4.0,False,LOOP,1191631.0,1985.0,53.1,147.6,55.3,5430.1,8.2,41.886063,-87.63169,"(41.88606221, -87.63169041)",13.990834,1091.6185,0.6931472,1.0,17.361002,5886.995430608045,12.901364,633.133319293812,3.9908342,7.286975,5.001258,12.149074,4.0306945,7.436397,5.0414877,12.39758,8.599897,73.68921,2.8635643,False,True
Jan,Submitted Data,3.0,False,LOOP,151865.0,1913.0,56.2,128.7,65.7,1076.3,7.1,41.872692,-87.62837,"(41.87269291, -87.62837598)",11.930754,389.6986,0.6931472,1.0,15.616341,2460.6244126237552,14.721108,1572.7079194815549,4.046554,7.496666,4.865224,11.344603,4.200205,8.105554,4.974663,11.9874935,6.982213,32.80701,2.6645825,False,True
Jan,Submitted Data,3.5,False,NEAR SOUTH SIDE,684299.0,2007.0,83.7,144.4,87.8,4109.6,7.8,41.858624,-87.624214,"(41.85862339, -87.62421069)",13.4361515,827.2237,0.6931472,1.0,16.654678,4135.400137834306,17.115839,5207.833945125362,4.4391155,9.14877,4.9794884,12.016655,4.486387,9.370166,5.013963,12.227019,8.321324,64.10616,2.792848,False,True
Jan,Submitted Data,3.5,False,SOUTH LAWNDALE,132193.0,1911.0,70.8,113.3,78.1,800.5,6.1,41.837906,-87.71884,"(41.83790661, -87.71883999)",11.792026,363.58356,0.6931472,1.0,14.89589,1716.33254353578,15.674122,2532.749415161318,4.2738843,8.414273,4.7388268,10.644247,4.3707128,8.83742,4.8243055,11.113055,6.686485,28.293108,2.4698179,False,True
Jan,Submitted Data,3.5,False,EDGEWATER,259996.0,1957.0,88.1,117.6,96.2,1477.2,6.2,41.984745,-87.65522,"(41.98474511, -87.65522225)",12.468426,509.89804,0.6931472,1.0,15.051701,1855.3900398568487,16.688889,4206.742088600156,4.4897594,9.38616,4.7757564,10.844354,4.576771,9.80816,4.844974,11.229425,7.2985806,38.43436,2.48998,False,True
Jan,Submitted Data,2.5,False,LOOP,250000.0,2000.0,88.0,143.2,94.5,1931.9,7.7,41.887375,-87.625656,"(41.88737377, -87.62565442)",12.42922,500.0,0.6931472,1.0,15.819797,2724.113727435035,16.343004,3538.6561432272565,4.4886365,9.380832,4.9712014,11.96662,4.5591264,9.721111,5.02782,12.312595,7.5667768,43.953384,2.7748873,False,True
Jan,Submitted Data,4.0,False,LOWER WEST SIDE,131200.0,1885.0,32.9,54.7,35.8,385.0,2.9,41.856224,-87.66713,"(41.85622477, -87.66713005)",11.784486,362.2154,0.6931472,1.0,14.23121,1231.0275788949652,14.843586,1672.0287975988929,3.523415,5.7358522,4.01998,7.395945,3.6054978,5.98331,4.0809216,7.6288924,5.9558372,19.621416,1.7029387,False,True
Jan,Submitted Data,2.5,False,NEAR NORTH SIDE,220000.0,1957.0,77.4,117.6,80.9,1281.2,6.2,41.90375,-87.63559,"(41.9037528, -87.63558845)",12.301388,469.04156,0.6931472,1.0,15.264944,2064.146530651349,16.266626,3406.066646441317,4.361824,8.797727,4.7757564,10.844354,4.405499,8.994443,4.7966166,10.959015,7.1563325,35.793854,2.48998,False,True
Jan,Submitted Data,1.0,False,GAGE PARK,60000.0,2005.0,100.6,157.2,104.7,502.7,8.4,41.77517,-87.7139,"(41.77517105, -87.71389848)",11.002116,244.94897,0.6931472,1.0,14.385263,1329.5972322474202,15.267077,2066.349462215914,4.6210437,10.029955,5.06386,12.537943,4.660605,10.232302,5.086361,12.680694,6.221981,22.420973,2.8982754,False,True
Jan,Submitted Data,3.0,False,MORGAN PARK,63257.0,1930.0,77.5,119.1,82.4,401.0,6.3,41.692986,-87.67978,"(41.692987, -87.679776)",11.054976,251.50945,0.6931472,1.0,14.128012,1169.118428560597,15.077548,1879.523955686652,4.3630986,8.803409,4.788325,10.913295,4.4236484,9.077445,4.8315086,11.153475,5.996452,20.024984,2.50998,False,True
Jan,Submitted Data,4.0,False,NEAR NORTH SIDE,686958.0,2013.0,66.1,117.1,68.9,3159.3,6.3,41.890427,-87.63864,"(41.89042593, -87.63864217)",13.44003,828.8293,0.6931472,1.0,16.42822,3692.6887494074017,16.781504,4406.128402577483,4.206184,8.130191,4.7715316,10.821276,4.2470655,8.300602,4.7957907,10.954452,8.058422,56.20765,2.50998,False,True
Jan,Not Submitted,0.0,False,ARCHER HEIGHTS,200999.0,1979.2,84.48,140.66,88.46,1394.38,7.54,41.80879,-87.73078,"(41.80878989, -87.73077801)",12.211061,448.32913,0.78845733,1.0954452,15.507652,2330.472063767339,16.147068,3208.420966768544,4.4482822,9.1913,4.9534297,11.860017,4.4937916,9.405317,4.9875712,12.065654,7.240922,37.341396,2.745906,True,False
Jan,Submitted Data,3.0,False,NEAR NORTH SIDE,96737.0,2004.0,80.6,122.4,83.5,466.6,6.5,41.88425,-87.63245,"(41.88425, -87.63245)",11.479761,311.02573,1.3862944,1.7320508,14.253233,1244.6583065243249,15.258512,2057.517533339631,4.4018292,8.97775,4.815431,11.063454,4.4367514,9.137834,4.8402424,11.202679,6.147613,21.600925,2.5495098,False,True
Jan,Submitted Data,4.0,False,WEST LAWN,218200.0,1929.0,50.8,74.7,55.6,862.8,4.0,41.779842,-87.719185,"(41.77984105, -87.71918715)",12.293172,467.11884,0.6931472,1.0,14.79272,1630.0396620941467,15.948106,2904.605050604988,3.94739,7.127412,4.326778,8.642916,4.036009,7.4565406,4.3907385,8.927485,6.761341,29.373457,2.0,False,True
Jan,Submitted Data,4.0,False,NEAR NORTH SIDE,135086.0,2005.0,47.1,118.4,49.7,732.8,6.6,41.901634,-87.62949,"(41.90163587, -87.62949064)",11.813674,367.54047,0.6931472,1.0,15.296992,2097.489022617282,13.675361,932.323548989298,3.8732822,6.862944,4.7824793,10.881176,3.925926,7.049823,4.841822,11.211601,6.5982366,27.070278,2.5690465,False,True
Jan,Submitted Data,2.0,False,LOGAN SQUARE,103904.0,1949.0,98.9,169.2,105.3,945.1,9.1,41.918785,-87.68378,"(41.91878607, -87.68377909)",11.551232,322.34143,0.6931472,1.0,15.170362,1968.8027834194056,15.672408,2530.58094120698,4.60417,9.944848,5.1369743,13.00769,4.6662655,10.261579,5.18906,13.352902,6.8523483,30.74248,3.0166206,False,True
Jan,Submitted Data,2.0,False,Lincoln Park,242343.0,2018.0,104.5,159.7,107.0,1570.7,8.5,41.924164,-87.64879,"(41.92416242, -87.64878559)",12.398113,492.28345,0.6931472,1.0,15.480357,2298.883207124712,16.457588,3747.312183418937,4.658711,10.222524,5.0795393,12.637246,4.6821313,10.34408,5.0962014,12.743626,7.3599133,39.632057,2.9154758,False,True
Jan,Submitted Data,4.0,False,LOOP,205348.0,2008.0,84.6,155.5,87.8,1656.2,8.4,41.87384,-87.6307,"(41.87384, -87.630698)",12.232467,453.15338,0.6931472,1.0,15.830462,2738.679937488132,16.0284,3023.589869674788,4.449685,9.197825,5.0530562,12.469964,4.486387,9.370166,5.0745487,12.605555,7.4128847,40.696438,2.8982754,False,True
Jan,Submitted Data,3.5,False,LOGAN SQUARE,92365.0,1911.0,68.5,107.5,72.5,529.2,5.7,41.92133,-87.72244,"(41.92132822, -87.72244339)",11.433515,303.9161,0.6931472,1.0,14.443621,1368.9650470337072,15.309724,2110.8837248887016,4.241327,8.276473,4.68675,10.36822,4.2972856,8.514693,4.7238417,10.56409,6.2732544,23.004347,2.3874674,False,True
Jan,Submitted Data,3.0,False,LINCOLN PARK,68245.0,2000.0,92.4,151.3,96.6,552.8,8.1,41.923904,-87.65818,"(41.92390285, -87.65817716)",11.130874,261.23743,0.6931472,1.0,14.565582,1455.0429203291565,15.24746,2046.1805394441612,4.5368915,9.612492,5.025852,12.300406,4.5808773,9.82853,5.054971,12.481987,6.3168035,23.5117,2.8460498,False,True
Jan,Exempt,3.6,True,AVONDALE,121666.0,1904.4,57.34,95.78,61.08,624.92,5.12,41.94283,-87.69621,"(41.942829, -87.696215)",11.7090435,348.80655,0.6931472,1.0,14.720355,1572.115116650177,15.320359,2122.1385157430227,4.066288,7.572318,4.57244,9.786726,4.1284237,7.8153696,4.6147246,9.998,6.4392223,24.9984,2.2627418,False,False
Jan,Submitted Data,4.0,False,CHATHAM,71870.0,1953.0,82.1,94.3,87.5,347.6,4.8,41.738567,-87.62025,"(41.73856744, -87.62024724)",11.182628,268.08582,0.6931472,1.0,12.717317,577.470172389882,15.53184,2358.828162456943,4.420045,9.060905,4.5570297,9.710818,4.4830027,9.354143,4.6180863,10.014989,5.853925,18.644033,2.1908903,False,True
Jan,Not Submitted,0.0,False,AVONDALE,120687.0,1942.0,93.0,159.04,96.88,972.0599999999998,8.54,41.94324,-87.69789,"(41.94324144, -87.69789403)",11.700964,347.40036,1.0296195,1.3416408,15.100042,1900.78255989474,15.689558,2552.3733896121075,4.543295,9.643651,5.0754237,12.611106,4.583742,9.842764,5.100476,12.771061,6.880446,31.177877,2.9223278,True,False
Jan,Submitted Data,3.5,False,NEAR NORTH SIDE,60892.0,1907.0,48.8,88.4,50.9,290.9,4.8,41.89234,-87.63534,"(41.89234316, -87.63534055)",11.016873,246.76305,0.6931472,1.0,14.072603,1137.173513585328,14.332561,1295.018069372007,3.908015,6.9856997,4.4931207,9.402127,3.949319,7.1344237,4.5174313,9.518403,5.676411,17.05579,2.1908903,False,True
Jan,Submitted Data,2.0,False,GREATER GRAND CROSSING,115500.0,2006.0,63.1,143.1,64.7,630.0,7.9,41.764004,-87.6019,"(41.76400303, -87.60189552)",11.657035,339.8529,0.6931472,1.0,15.072535,1874.8188712513004,14.242518,1238.007714030894,4.1604443,7.943551,4.9705076,11.962441,4.185099,8.043631,4.982236,12.033287,6.4473057,25.0998,2.810694,False,True
Jan,Submitted Data,4.0,False,GRAND BOULEVARD,97465.0,1982.0,39.3,68.0,39.3,356.6,3.7,41.80364,-87.62178,"(41.80363832, -87.62178136)",11.487259,312.19385,0.6931472,1.0,14.212611,1219.6327726000152,14.666996,1530.726918819944,3.6963515,6.2689714,4.2341065,8.246211,3.6963515,6.2689714,4.2341065,8.246211,5.879415,18.883856,1.9235384,False,True
Jan,Submitted Data,4.0,False,LOOP,3457865.0,1972.0,68.6,118.1,70.0,20741.2,6.5,41.885292,-87.62152,"(41.88529085, -87.62152084)",15.056162,1859.5336,0.6931472,1.0,18.3002,9415.376790123695,18.130177,8648.0437036361,4.2427645,8.282512,4.7799635,10.867382,4.26268,8.3666,4.7933083,10.940749,9.939925,144.01805,2.5495098,False,True
Jan,Submitted Data,3.0,False,LOOP,865070.0,1981.0,52.0,145.5,53.6,6837.5,8.1,41.879025,-87.637344,"(41.87902474, -87.63734431)",13.670567,930.0914,0.6931472,1.0,17.595388,6618.96163306602,16.609158,4042.34068826466,3.9702919,7.2111025,4.9870253,12.062338,4.000034,7.3212023,5.017942,12.251531,8.830323,82.68918,2.8460498,False,True
Jan,Submitted Data,4.0,False,LINCOLN PARK,196000.0,1912.0,67.3,89.5,71.1,917.3,4.7,41.922012,-87.65462,"(41.92201051, -87.65461957)",12.185875,442.71887,0.6931472,1.0,14.5609865,1451.7032410241425,16.220512,3328.429073902582,4.22391,8.203658,4.5053496,9.4604435,4.278054,8.432081,4.5422306,9.638465,6.822524,30.28696,2.1679482,False,True
Jan,Submitted Data,4.0,False,NEAR NORTH SIDE,177137.0,1987.0,102.1,161.7,105.7,1528.3,8.6,41.899815,-87.621414,"(41.89981331, -87.62141411)",12.084684,420.87646,0.6931472,1.0,15.523093,2348.533712766329,16.34658,3544.989252451973,4.6356993,10.104454,5.091908,12.716131,4.670021,10.281051,5.110179,12.8335495,7.3325653,39.09348,2.9325757,False,True
Jan,Submitted Data,1.0,False,NEAR WEST SIDE,353135.0,2004.0,116.0,188.1,119.2,2392.4,10.1,41.878944,-87.644455,"(41.87894567, -87.64445559)",12.774609,594.25165,0.6931472,1.0,16.01259,2999.783258837211,16.73871,4312.854298489575,4.762174,10.770329,5.242276,13.714955,4.789157,10.917875,5.256453,13.813037,7.7804704,48.912167,3.1780498,False,True
