Order Date,Ship Date,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Sales_log,Sales_sqrt,Quantity_sqrt,Discount_sqrt,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
2017-11-23,2017-11-28,Standard Class,Consumer,Charlotte,North Carolina,South,Technology,Phones,27.992,1,0.2,2.0994,2017,11,23,3,4,2017,11,28,1,4,3.36702,5.2907467,1.0,0.4472136,False,False,True,False,False,False,True,False,False,True
2017-11-23,2017-11-28,Standard Class,Consumer,Charlotte,North Carolina,South,Office Supplies,Art,3.304,1,0.2,1.0738,2017,11,23,3,4,2017,11,28,1,4,1.4595448,1.8176908,1.0,0.4472136,False,False,True,False,False,False,True,False,True,False
2015-10-15,2015-10-20,Standard Class,Home Office,Orland Park,Illinois,Central,Technology,Accessories,339.96,5,0.2,67.992,2015,10,15,3,4,2015,10,20,1,4,5.831765,18.438004,2.236068,0.4472136,False,False,True,False,True,False,False,False,False,True
2017-12-25,2017-12-30,Standard Class,Corporate,New York City,New York,East,Furniture,Furnishings,41.96,2,0.0,10.9096,2017,12,25,0,4,2017,12,30,5,4,3.7602694,6.477654,1.4142135,0.0,False,False,True,True,False,True,False,False,False,False
2016-11-03,2016-11-10,Standard Class,Consumer,Urbandale,Iowa,Central,Office Supplies,Art,75.96,2,0.0,22.788,2016,11,3,3,4,2016,11,10,3,4,4.343286,8.715504,1.4142135,0.0,False,False,True,False,False,False,False,False,True,False
2016-11-03,2016-11-10,Standard Class,Consumer,Urbandale,Iowa,Central,Office Supplies,Binders,27.24,6,0.0,13.3476,2016,11,3,3,4,2016,11,10,3,4,3.3407395,5.2191954,2.4494898,0.0,False,False,True,False,False,False,False,False,True,False
2014-08-25,2014-08-27,Second Class,Consumer,Columbus,Ohio,East,Office Supplies,Fasteners,40.096,14,0.2,14.5348,2014,8,25,0,3,2014,8,27,2,3,3.715911,6.3321404,3.7416575,0.4472136,False,True,False,False,False,True,False,False,True,False
2014-08-25,2014-08-27,Second Class,Consumer,Columbus,Ohio,East,Office Supplies,Envelopes,4.72,2,0.2,1.652,2014,8,25,0,3,2014,8,27,2,3,1.7439688,2.1725562,1.4142135,0.4472136,False,True,False,False,False,True,False,False,True,False
2014-08-25,2014-08-27,Second Class,Consumer,Columbus,Ohio,East,Office Supplies,Paper,23.976,3,0.2,7.4925,2014,8,25,0,3,2014,8,27,2,3,3.2179153,4.896529,1.7320508,0.4472136,False,True,False,False,False,True,False,False,True,False
2014-08-25,2014-08-27,Second Class,Consumer,Columbus,Ohio,East,Office Supplies,Envelopes,130.464,6,0.2,44.0316,2014,8,25,0,3,2014,8,27,2,3,4.878733,11.422084,2.4494898,0.4472136,False,True,False,False,False,True,False,False,True,False
2015-03-02,2015-03-06,Standard Class,Consumer,Seattle,Washington,West,Furniture,Tables,787.53,3,0.0,165.3813,2015,3,2,0,1,2015,3,6,4,1,6.6701703,28.062965,1.7320508,0.0,False,False,True,False,False,False,False,True,False,False
2015-04-05,2015-04-10,Standard Class,Corporate,Bristol,Tennessee,South,Office Supplies,Binders,157.794,1,0.7,-115.7156,2015,4,5,6,2,2015,4,10,4,2,5.067608,12.561608,1.0,0.83666,False,False,True,True,False,False,True,False,True,False
2016-06-12,2016-06-15,First Class,Consumer,Wilmington,Delaware,East,Furniture,Furnishings,47.04,3,0.0,18.3456,2016,6,12,6,2,2016,6,15,2,2,3.872034,6.858571,1.7320508,0.0,False,False,False,False,False,True,False,False,False,False
2016-06-12,2016-06-15,First Class,Consumer,Wilmington,Delaware,East,Office Supplies,Binders,30.84,4,0.0,13.878,2016,6,12,6,2,2016,6,15,2,2,3.4607234,5.553377,2.0,0.0,False,False,False,False,False,True,False,False,True,False
2016-06-12,2016-06-15,First Class,Consumer,Wilmington,Delaware,East,Office Supplies,Storage,226.56,6,0.0,63.4368,2016,6,12,6,2,2016,6,15,2,2,5.427414,15.05191,2.4494898,0.0,False,False,False,False,False,True,False,False,True,False
2016-06-12,2016-06-15,First Class,Consumer,Wilmington,Delaware,East,Office Supplies,Envelopes,115.02,9,0.0,51.759,2016,6,12,6,2,2016,6,15,2,2,4.7537627,10.724738,3.0,0.0,False,False,False,False,False,True,False,False,True,False
2016-06-12,2016-06-15,First Class,Consumer,Wilmington,Delaware,East,Technology,Phones,68.04,7,0.0,19.7316,2016,6,12,6,2,2016,6,15,2,2,4.234686,8.248636,2.6457512,0.0,False,False,False,False,False,True,False,False,False,True
2014-12-26,2014-12-28,Second Class,Home Office,Houston,Texas,Central,Furniture,Chairs,600.558,3,0.3,-8.5794,2014,12,26,4,4,2014,12,28,6,4,6.399523,24.506285,1.7320508,0.5477226,False,True,False,False,True,False,False,False,False,False
2014-09-20,2014-09-25,Standard Class,Consumer,Bloomington,Illinois,Central,Furniture,Tables,617.7,6,0.5,-407.682,2014,9,20,5,3,2014,9,25,3,3,6.4276204,24.85357,2.4494898,0.70710677,False,False,True,False,False,False,False,False,False,False
2017-11-05,2017-11-12,Standard Class,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,2.388,2,0.7,-1.8308,2017,11,5,6,4,2017,11,12,6,4,1.2202398,1.5453155,1.4142135,0.83666,False,False,True,False,False,False,False,True,True,False
2017-11-05,2017-11-12,Standard Class,Consumer,Phoenix,Arizona,West,Office Supplies,Storage,243.992,7,0.2,30.499,2017,11,5,6,4,2017,11,12,6,4,5.5012255,15.620243,2.6457512,0.4472136,False,False,True,False,False,False,False,True,True,False
2016-11-06,2016-11-10,Second Class,Home Office,Los Angeles,California,West,Furniture,Chairs,81.424,2,0.2,-9.1602,2016,11,6,6,4,2016,11,10,3,4,4.4118767,9.023525,1.4142135,0.4472136,False,True,False,False,True,False,False,True,False,False
2016-11-06,2016-11-10,Second Class,Home Office,Los Angeles,California,West,Furniture,Furnishings,238.56,3,0.0,26.2416,2016,11,6,6,4,2016,11,10,3,4,5.478804,15.445388,1.7320508,0.0,False,True,False,False,True,False,False,True,False,False
2017-02-02,2017-02-05,First Class,Corporate,Columbus,Ohio,East,Technology,Phones,59.97,5,0.4,-11.994,2017,2,2,3,1,2017,2,5,6,1,4.110382,7.74403,2.236068,0.6324555,False,False,False,True,False,True,False,False,False,True
2017-02-02,2017-02-05,First Class,Corporate,Columbus,Ohio,East,Office Supplies,Paper,78.304,2,0.2,29.364,2017,2,2,3,1,2017,2,5,6,1,4.3732886,8.848955,1.4142135,0.4472136,False,False,False,True,False,True,False,False,True,False
2017-02-02,2017-02-05,First Class,Corporate,Columbus,Ohio,East,Office Supplies,Fasteners,21.456,9,0.2,6.9732,2017,2,2,3,1,2017,2,5,6,1,3.1115577,4.632062,3.0,0.4472136,False,False,False,True,False,True,False,False,True,False
2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Paper,20.04,3,0.0,9.6192,2016,10,13,3,4,2016,10,19,2,4,3.0464253,4.476606,1.7320508,0.0,False,False,True,False,False,False,False,True,True,False
2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Paper,35.44,1,0.0,16.6568,2016,10,13,3,4,2016,10,19,2,4,3.5956671,5.9531503,1.0,0.0,False,False,True,False,False,False,False,True,True,False
2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Art,11.52,4,0.0,3.456,2016,10,13,3,4,2016,10,19,2,4,2.5273273,3.3941126,2.0,0.0,False,False,True,False,False,False,False,True,True,False
2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Fasteners,4.02,2,0.0,1.9698,2016,10,13,3,4,2016,10,19,2,4,1.6134299,2.0049937,1.4142135,0.0,False,False,True,False,False,False,False,True,True,False
2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Binders,76.176,3,0.2,26.6616,2016,10,13,3,4,2016,10,19,2,4,4.3460884,8.727886,1.7320508,0.4472136,False,False,True,False,False,False,False,True,True,False
2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Supplies,65.88,6,0.0,18.4464,2016,10,13,3,4,2016,10,19,2,4,4.2029,8.11665,2.4494898,0.0,False,False,True,False,False,False,False,True,True,False
2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,West,Furniture,Furnishings,43.12,14,0.0,20.6976,2016,10,13,3,4,2016,10,19,2,4,3.7869132,6.566582,3.7416575,0.0,False,False,True,False,False,False,False,True,False,False
2016-09-05,2016-09-07,Second Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,82.8,2,0.2,10.35,2016,9,5,0,3,2016,9,7,2,3,4.428433,9.09945,1.4142135,0.4472136,False,True,False,True,False,True,False,False,False,False
2017-09-18,2017-09-23,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Art,8.82,3,0.0,2.3814,2017,9,18,0,3,2017,9,23,5,3,2.2844212,2.9698484,1.7320508,0.0,False,False,True,True,False,False,False,True,True,False
2017-09-18,2017-09-23,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Envelopes,10.86,3,0.0,5.1042,2017,9,18,0,3,2017,9,23,5,3,2.4731715,3.2954514,1.7320508,0.0,False,False,True,True,False,False,False,True,True,False
2017-09-18,2017-09-23,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Paper,143.7,3,0.0,68.976,2017,9,18,0,3,2017,9,23,5,3,4.974663,11.9874935,1.7320508,0.0,False,False,True,True,False,False,False,True,True,False
2017-12-22,2017-12-27,Standard Class,Consumer,Independence,Missouri,Central,Office Supplies,Appliances,839.43,3,0.0,218.2518,2017,12,22,4,4,2017,12,27,2,4,6.733914,28.972918,1.7320508,0.0,False,False,True,False,False,False,False,False,True,False
2015-09-07,2015-09-12,Standard Class,Consumer,Pasadena,California,West,Office Supplies,Storage,671.93,7,0.0,20.1579,2015,9,7,0,3,2015,9,12,5,3,6.5116415,25.921612,2.6457512,0.0,False,False,True,False,False,False,False,True,True,False
2014-10-22,2014-10-28,Standard Class,Home Office,Newark,Ohio,East,Furniture,Furnishings,93.888,4,0.2,12.9096,2014,10,22,2,4,2014,10,28,1,4,4.552697,9.689582,2.0,0.4472136,False,False,True,False,True,True,False,False,False,False
2016-12-05,2016-12-09,Standard Class,Corporate,Franklin,Wisconsin,Central,Technology,Phones,384.45,11,0.0,103.8015,2016,12,5,0,4,2016,12,9,4,4,5.9544115,19.607397,3.3166249,0.0,False,False,True,True,False,False,False,False,False,True
2016-12-05,2016-12-09,Standard Class,Corporate,Franklin,Wisconsin,Central,Technology,Phones,149.97,3,0.0,5.9988,2016,12,5,0,4,2016,12,9,4,4,5.0170813,12.246223,1.7320508,0.0,False,False,True,True,False,False,False,False,False,True
2016-12-05,2016-12-09,Standard Class,Corporate,Franklin,Wisconsin,Central,Furniture,Chairs,1951.84,8,0.0,585.552,2016,12,5,0,4,2016,12,9,4,4,7.57704,44.179634,2.828427,0.0,False,False,True,True,False,False,False,False,False,False
2016-12-05,2016-12-09,Standard Class,Corporate,Franklin,Wisconsin,Central,Office Supplies,Binders,171.55,5,0.0,80.6285,2016,12,5,0,4,2016,12,9,4,4,5.150687,13.09771,2.236068,0.0,False,False,True,True,False,False,False,False,True,False
2016-03-13,2016-03-16,First Class,Home Office,Scottsdale,Arizona,West,Office Supplies,Appliances,157.92,5,0.2,17.766,2016,3,13,6,1,2016,3,16,2,1,5.068401,12.566623,2.236068,0.4472136,False,False,False,False,True,False,False,True,True,False
2016-03-13,2016-03-16,First Class,Home Office,Scottsdale,Arizona,West,Technology,Phones,203.184,2,0.2,15.2388,2016,3,13,6,1,2016,3,16,2,1,5.3190217,14.254263,1.4142135,0.4472136,False,False,False,False,True,False,False,True,False,True
2015-05-31,2015-06-02,First Class,Corporate,San Jose,California,West,Office Supplies,Paper,58.38,7,0.0,26.271,2015,5,31,6,2,2015,6,2,1,2,4.0839577,7.640681,2.6457512,0.0,False,False,False,True,False,False,False,True,True,False
2015-05-31,2015-06-02,First Class,Corporate,San Jose,California,West,Office Supplies,Paper,105.52,4,0.0,48.5392,2015,5,31,6,2,2015,6,2,1,2,4.6683326,10.272293,2.0,0.0,False,False,False,True,False,False,False,True,True,False
2015-05-31,2015-06-02,First Class,Corporate,San Jose,California,West,Office Supplies,Storage,80.88,6,0.0,21.0288,2015,5,31,6,2,2015,6,2,1,2,4.405255,8.993331,2.4494898,0.0,False,False,False,True,False,False,False,True,True,False
2015-05-28,2015-06-03,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Art,6.63,3,0.0,1.7901,2015,5,28,3,2,2015,6,3,2,2,2.0320878,2.5748787,1.7320508,0.0,False,False,True,False,True,False,False,True,True,False
2014-03-01,2014-03-06,Second Class,Consumer,Seattle,Washington,West,Furniture,Chairs,457.568,2,0.2,51.4764,2014,3,1,5,1,2014,3,6,3,1,6.1281085,21.390839,1.4142135,0.4472136,False,True,False,False,False,False,False,True,False,False
2016-11-20,2016-11-24,Standard Class,Consumer,Edmond,Oklahoma,Central,Office Supplies,Labels,14.62,2,0.0,6.8714,2016,11,20,6,4,2016,11,24,3,4,2.748552,3.8236108,1.4142135,0.0,False,False,True,False,False,False,False,False,True,False
2016-11-20,2016-11-24,Standard Class,Consumer,Edmond,Oklahoma,Central,Technology,Phones,944.93,7,0.0,236.2325,2016,11,20,6,4,2016,11,24,3,4,6.8521686,30.739714,2.6457512,0.0,False,False,True,False,False,False,False,False,False,True
2016-05-11,2016-05-12,First Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,5.98,1,0.0,2.691,2016,5,11,2,2,2016,5,12,3,2,1.943049,2.4454038,1.0,0.0,False,False,False,False,False,False,False,True,True,False
2015-12-28,2015-12-31,Second Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,54.384,2,0.2,1.3596,2015,12,28,0,4,2015,12,31,3,4,4.014291,7.374551,1.4142135,0.4472136,False,True,False,False,False,True,False,False,False,True
2016-11-16,2016-11-20,Standard Class,Consumer,Carlsbad,New Mexico,West,Office Supplies,Envelopes,28.4,5,0.0,13.348,2016,11,16,2,4,2016,11,20,6,4,3.3809946,5.329165,2.236068,0.0,False,False,True,False,False,False,False,True,True,False
2016-11-07,2016-11-11,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,27.68,2,0.2,9.688,2016,11,7,0,4,2016,11,11,4,4,3.3562,5.2611785,1.4142135,0.4472136,False,False,True,False,False,False,False,True,True,False
2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Art,9.936,3,0.2,2.7324,2014,9,8,0,3,2014,9,12,4,3,2.39206,3.152142,1.7320508,0.4472136,False,False,True,False,False,False,False,False,True,False
2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Technology,Machines,8159.952,8,0.4,-1359.992,2014,9,8,0,3,2014,9,12,4,3,9.007116,90.33245,2.828427,0.6324555,False,False,True,False,False,False,False,False,False,True
2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Storage,275.928,3,0.2,-58.6347,2014,9,8,0,3,2014,9,12,4,3,5.6237574,16.61108,1.7320508,0.4472136,False,False,True,False,False,False,False,False,True,False
2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Furniture,Chairs,1740.06,9,0.3,-24.858,2014,9,8,0,3,2014,9,12,4,3,7.4622493,41.714027,3.0,0.5477226,False,False,True,False,False,False,False,False,False,False
2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Art,32.064,6,0.2,6.8136,2014,9,8,0,3,2014,9,12,4,3,3.498445,5.6625085,2.4494898,0.4472136,False,False,True,False,False,False,False,False,True,False
2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Appliances,177.98,5,0.8,-453.849,2014,9,8,0,3,2014,9,12,4,3,5.187274,13.340915,2.236068,0.8944272,False,False,True,False,False,False,False,False,True,False
2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Technology,Phones,143.976,3,0.2,8.9985,2014,9,8,0,3,2014,9,12,4,3,4.976568,11.999,1.7320508,0.4472136,False,False,True,False,False,False,False,False,False,True
2014-08-05,2014-08-09,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,20.94,3,0.0,9.8418,2014,8,5,1,3,2014,8,9,5,3,3.0883114,4.5760245,1.7320508,0.0,False,False,True,False,False,False,False,True,True,False
2014-08-05,2014-08-09,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,110.96,2,0.0,53.2608,2014,8,5,1,3,2014,8,9,5,3,4.7181416,10.533755,1.4142135,0.0,False,False,True,False,False,False,False,True,True,False
2014-08-05,2014-08-09,Standard Class,Consumer,Los Angeles,California,West,Furniture,Chairs,340.144,7,0.2,21.259,2014,8,5,1,3,2014,8,9,5,3,5.8323045,18.442993,2.6457512,0.4472136,False,False,True,False,False,False,False,True,False,False
2014-09-14,2014-09-19,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,52.448,2,0.8,-131.12,2014,9,14,6,3,2014,9,19,4,3,3.9787092,7.2420993,1.4142135,0.8944272,False,False,True,True,False,False,False,False,True,False
2014-09-14,2014-09-19,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Labels,20.16,4,0.2,6.552,2014,9,14,6,3,2014,9,19,4,3,3.0521126,4.489989,2.0,0.4472136,False,False,True,True,False,False,False,False,True,False
2017-04-21,2017-04-25,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Appliances,97.264,4,0.8,-243.16,2017,4,21,4,2,2017,4,25,1,2,4.587658,9.862251,2.0,0.8944272,False,True,False,False,False,False,False,False,True,False
2015-11-21,2015-11-23,Second Class,Consumer,Newark,Ohio,East,Furniture,Chairs,396.802,7,0.3,-11.3372,2015,11,21,5,4,2015,11,23,0,4,5.9859543,19.91989,2.6457512,0.5477226,False,True,False,False,False,True,False,False,False,False
2015-11-21,2015-11-23,Second Class,Consumer,Newark,Ohio,East,Office Supplies,Supplies,15.88,5,0.2,-3.7715,2015,11,21,5,4,2015,11,23,0,4,2.8261294,3.9849718,2.236068,0.4472136,False,True,False,False,False,True,False,False,True,False
2015-12-15,2015-12-19,Standard Class,Home Office,New York City,New York,East,Office Supplies,Art,3.28,1,0.0,1.4104,2015,12,15,1,4,2015,12,19,5,4,1.453953,1.811077,1.0,0.0,False,False,True,False,True,True,False,False,True,False
2014-12-05,2014-12-09,Second Class,Corporate,Decatur,Illinois,Central,Office Supplies,Storage,24.816,2,0.2,1.8612,2014,12,5,4,4,2014,12,9,1,4,3.2509944,4.981566,1.4142135,0.4472136,False,True,False,True,False,False,False,False,True,False
2014-12-05,2014-12-09,Second Class,Corporate,Decatur,Illinois,Central,Technology,Accessories,408.744,7,0.2,76.6395,2014,12,5,4,4,2014,12,9,1,4,6.0155325,20.217419,2.6457512,0.4472136,False,True,False,True,False,False,False,False,False,True
2014-11-19,2014-11-24,Second Class,Home Office,Monroe,Louisiana,South,Technology,Phones,503.96,4,0.0,131.0296,2014,11,19,2,4,2014,11,24,0,4,6.224479,22.449053,2.0,0.0,False,True,False,False,True,False,True,False,False,True
2014-11-19,2014-11-24,Second Class,Home Office,Monroe,Louisiana,South,Technology,Phones,149.95,5,0.0,41.986,2014,11,19,2,4,2014,11,24,0,4,5.0169487,12.245407,2.236068,0.0,False,True,False,False,True,False,True,False,False,True
2014-11-19,2014-11-24,Second Class,Home Office,Monroe,Louisiana,South,Technology,Accessories,29.0,2,0.0,7.25,2014,11,19,2,4,2014,11,24,0,4,3.4011974,5.3851647,1.4142135,0.0,False,True,False,False,True,False,True,False,False,True
2016-11-28,2016-12-02,Standard Class,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,7.16,2,0.0,3.4368,2016,11,28,0,4,2016,12,2,4,4,2.099244,2.6758177,1.4142135,0.0,False,False,True,False,False,True,False,False,True,False
2014-08-26,2014-08-30,Standard Class,Home Office,Los Angeles,California,West,Technology,Accessories,176.8,8,0.0,22.984,2014,8,26,1,3,2014,8,30,5,3,5.1806593,13.296617,2.828427,0.0,False,False,True,False,True,False,False,True,False,True
2016-07-16,2016-07-22,Standard Class,Corporate,Grand Prairie,Texas,Central,Office Supplies,Storage,37.224,3,0.2,3.7224,2016,7,16,5,3,2016,7,22,4,3,3.6434636,6.1011477,1.7320508,0.4472136,False,False,True,True,False,False,False,False,True,False
2016-07-16,2016-07-22,Standard Class,Corporate,Grand Prairie,Texas,Central,Office Supplies,Paper,20.016,3,0.2,6.255,2016,7,16,5,3,2016,7,22,4,3,3.045284,4.4739246,1.7320508,0.4472136,False,False,True,True,False,False,False,False,True,False
2015-10-12,2015-10-14,First Class,Home Office,New York City,New York,East,Furniture,Bookcases,899.136,4,0.2,112.392,2015,10,12,0,4,2015,10,14,2,4,6.802546,29.985596,2.0,0.4472136,False,False,False,False,True,True,False,False,False,False
2015-10-12,2015-10-14,First Class,Home Office,New York City,New York,East,Technology,Phones,71.76,6,0.0,20.0928,2015,10,12,0,4,2015,10,14,2,4,4.287166,8.4711275,2.4494898,0.0,False,False,False,False,True,True,False,False,False,True
